article_ID,requirement_type,requirement,exact_text_quote
g-q2-p3-08,functional,The system shall support two-tier code reviews where the first review is real-time in the IDE and the second review is a traditional peer review.,Reviews must happen in two tiers:
g-q2-p3-08,functional,The system shall support using vector search to retrieve documentation context for AI agents.,"The most common way an AI agent consumes documentation is via vector search, a method for retrieving information from a database based on semantic similarity."
g-q2-p3-08,functional,The system shall support vector search or semantic similarity retrieval to provide relevant context to the AI model during code generation.,"The most common way an AI agent consumes documentation is via vector search, a method for retrieving information from a database based on semantic similarity."
g-q2-p3-08,non-functional,"The system shall design for low-friction, high-trust automation.","and designing for low-friction, high-trust automation."
g-q2-p3-08,non-functional,The system shall enable rapid development while maintaining system coherence through modular and scalable architecture design.,"The architectural framework enables rapid, AI-driven development while maintaining system coherence."
g-q2-p3-08,non-functional,The system shall provide mechanisms for users to provide appropriate context for AI code generation given context window limitations.,It is your responsibility to provide the appropriate context for any work.
g-q2-p3-08,non-functional,The system shall shorten the development loop without losing safety.,"Developer experience was about “making developers happy,” while AI experience is about “shortening the loop without loss of safety.”"
g-q2-p3-08,non-functional,"The system shall support low-friction, high-trust automation for code generation workflows.","designing for low-friction, high-trust automation."
g-q2-p3-08,non-functional,"The system shall tightly couple changes to feedback and make rollback paths, continuous integration, and continuous delivery core to the developers’ workflow.","This means building systems that tightly couple changes to feedback, making rollback paths and continuous integration and delivery core to developers’ workflow,"
g-q2-p3-09,functional,The system shall convert code between programming languages to facilitate language migration and interoperability.,Converting code to other languages
g-q2-p3-09,functional,The system shall generate boilerplate code for data analysis tasks to reduce repetitive coding effort.,"Writing boilerplate, repetitive code"
g-q2-p3-09,functional,The system shall generate code comments and documentation to improve code maintainability.,Writing code comments or code documentation
g-q2-p3-09,functional,The system shall provide AI assistance for summarizing recent code changes.,- Summarizing recent code changes
g-q2-p3-09,functional,The system shall provide AI assistance for writing code comments or code documentation.,- Writing code comments or code documentation
g-q2-p3-09,functional,The system shall search for development-related information to assist with technical research.,Searching for development-related information on the internet
g-q2-p3-09,functional,The system shall summarize recent code changes to help developers understand codebase modifications.,Summarizing recent code changes
g-q2-p3-09,functional,"The system shall support developers by enabling them to delegate tasks such as generating boilerplate code, writing documentation, or summarizing changes to AI.","Most developers are happy to let AI handle repetitive tasks, such as generating boilerplate code, writing documentation, or summarizing changes"
g-q2-p3-09,functional,The system shall support developers in staying in charge of creative and complex tasks such as debugging or designing application logic.,"but they prefer to stay in charge of creative and complex tasks, like debugging or designing application logic."
g-q2-p3-09,non-functional,The system shall address concerns about AI tools’ limited understanding of complex code and logic.,- AI tools’ limited understanding of complex code and logic
g-q2-p3-09,non-functional,The system shall address concerns about AI’s lack of context awareness.,- AI’s lack of context awareness
g-q2-p3-09,non-functional,The system shall address concerns about the inconsistent quality of AI-generated code.,- The inconsistent quality of AI-generated code
g-q2-p3-09,non-functional,The system shall address concerns about the potential negative impact of AI on users’ coding and development skills.,- The potential negative impact on their own coding and development skills
g-q2-p3-09,non-functional,The system shall address privacy and security risks associated with AI tools.,- Privacy and security risks
g-q2-p3-09,non-functional,The system shall demonstrate understanding of complex code and logic to support sophisticated data analysis tasks.,AI tools' limited understanding of complex code and logic
g-q2-p3-09,non-functional,The system shall maintain privacy and security to protect sensitive research data.,Privacy and security risks
g-q2-p3-09,non-functional,The system shall produce consistent quality code to address concerns about inconsistent AI-generated output.,The inconsistent quality of AI-generated code
g-q2-p3-09,non-functional,The system shall provide context-aware assistance to understand project-specific requirements in data analysis workflows.,AI's lack of context awareness
g-q2-p3-10,functional,"The system shall allow creating, deleting, and managing multiple expense records.",It should allow creating/deleting and manging multiple expense records.
g-q2-p3-10,functional,The system shall analyze code and pinpoint errors that are difficult for human developers to trace.,They can quickly analyse the code and pin point untraceble errors by the human developers.
g-q2-p3-10,functional,The system shall analyze error logs and identify the root cause of errors along with relevant fixes.,They understand and analyse the error logs faster and better and can pin point the root cause of the errors and the relevant fix.
g-q2-p3-10,functional,The system shall automatically add fixed monthly expenses when a new expense record is created to avoid manually entering recurring expenses each month.,App should support adding some fixed monthly expenses automatically as soon as the new expense record is created. This helps to avoid recurring expenses manually every month.
g-q2-p3-10,functional,The system shall create a new expense record at the end of the month with the filename set to the month and year so the user can start logging expenses in the new record.,"Once the end of month is reached, it will create a new expense with the name of the month and year as the filename so that, the user can start logging expenses in the new record."
g-q2-p3-10,functional,"The system shall display expense records in order and show category-wise spending as on date along with a settlement summary including totals, spending of each person, and who has to pay whom when expenses are divided among people.","The UI should show all the expense records in order. It should show category wise spending as on date, the settlement summary should have total spending, spending of each person and if expenses are divided among the people, it should also show the settlement data as to who has to pay whom."
g-q2-p3-10,functional,The system shall generate code in an incremental manner rather than attempting to generate complete solutions in a single response.,"As i mentioned, they are good at solving small problems, it is always good to go in an incemental way to get the code."
g-q2-p3-10,functional,The system shall implement a social sharing option to share the expense report via email and WhatsApp.,"The app should implement the a social sharing option to share the expesne report in email, whatsApp etc."
g-q2-p3-10,functional,The system shall implement OCR to read bills for automatically logging expenses.,Implemented OCR to read bills to log expenses automatically but it is not that useful!
g-q2-p3-10,functional,The system shall improve code or logic based on issues reported by the user.,They can improve the code/logic based on the issues reported.
g-q2-p3-10,functional,"The system shall provide a user interface that allows opening an existing record or creating a new one, and then logging expense data with fields such as spender name, amount, description, and category.","The user interface should have options to open the existing record or create new and once created, it should have options to log the expenses data which mainly contains fields like, spender name, amount, description and category of expense etc."
g-q2-p3-10,functional,The system shall provide an AI feature to automatically set budgets based on previous spending data.,The app should implement an Auto budget setting AI feature based on the previous spending data.
g-q2-p3-10,functional,The system shall provide an AI-enabled auto category prompt that suggests the category of an expense based on the entered description details.,The app should implement an AI enabled feature of auto category prompt where it prompts the category of expense based on the description details entered!
g-q2-p3-10,functional,The system shall provide an Autocomplete feature for spender name that suggests existing names when the input matches the starting characters of stored names.,The spender name should support an Autocomplete feature where the existing names should pop up for selection once the input character match the starting few characters of the stored names.
g-q2-p3-10,functional,The system shall provide an option to delete an expense record with password protection to ensure deliberate attempts to delete data.,The app should have option to delete the expense record with password protection to ensure deliberate attempt to delete data.
g-q2-p3-10,functional,The system shall provide edit and delete controls for each expense record to modify or delete records.,Each record should have edit/delete button to modify or delete records.
g-q2-p3-10,functional,The system shall support cloud-based storage to allow multiple people to log expenses while logged in simultaneously.,The app should support cloud based storage to allow multiple people to login simultaneously and be able to log expenses.
g-q2-p3-10,functional,"The system shall support generating code for an Ionic Angular application that can be built for Windows web, Android, and iPhone targets.","Ionic is a framework which supports code once and build for multiple targets type of architecture where the same code can be built for windows web, Android and iPhone."
g-q2-p3-10,functional,"The system shall support setting a budget for each expense category and monitoring category-wise expenses, notifying the user and showing the category in yellow in the UI when the set limit is exceeded.","The app should support option to set budgeting for each category of expenses and also to monitor the exepenes category wise. If it exceeds the set limit, it should notify and also show it in yellow in the UI."
g-q2-p3-10,functional,The system shall understand complex problem statements and generate appropriate code solutions.,They can understand even the complex problems much faster and generate the code very fast.
g-q2-p3-10,non-functional,The system shall be able to analyze code and pinpoint untraceable errors by human developers.,They can quickly analyse the code and pin point untraceble errors by the human developers.
g-q2-p3-10,non-functional,The system shall be able to analyze error logs faster and better to pinpoint the root cause and the relevant fix.,They understand and analyse the error logs faster and better and can pin point the root cause of the errors and the relevant fix.
g-q2-p3-10,non-functional,The system shall be able to generate code quickly for complex problems.,They can understand even the complex problems much faster and generate the code very fast.
g-q2-p3-10,non-functional,The system shall be able to generate code without requiring the user to write a single line of code or fix issues manually.,The goal was not to write a single line of code nor to fix any issues manually but to use AI LLM to do everything.
g-q2-p3-10,non-functional,The system shall maintain context across interactions to avoid proposing previously rejected solutions.,"There is one more situation like first they propose solution A and you said it doesn't work, then they propose solution B, that doesn't work, they come back again with solution A!."
g-q2-p3-10,non-functional,The system shall require the user to explicitly mention everything the system needs to understand the user's plan because it is stateless.,They are stateless and they don’t understand what you are planning to do unless you explicitly mention everything to them in your question.
g-q2-p3-10,non-functional,The system shall require users to have sufficient expertise in their domain to provide proper instructions and guide the code generation process.,The user should have good expertise in what he is trying to do and give proper instructions to AI to get what he wants than giving full control to AI.
g-q2-p3-10,non-functional,The system shall support incremental usage where the user can achieve results by going step-by-step rather than expecting everything to happen in one shot.,"If you want everything to happen in one shot, you will never be able to achieve it using AI tools."
g-q2-p3-10,non-functional,"The system shall work more effectively for less complex solutions, with increased risk of hallucination as complexity grows.",They work better for less complex solutions and as the complexity grows they sometime hallucinate.
g-q3-p1-01,functional,The system shall access and navigate databases as part of data analysis workflows.,"they also harness tools to take actions in the real world — for instance, to write and run code or navigate databases"
g-q3-p1-01,functional,The system shall allow agents to navigate databases as actions in the real world.,"for instance, to write and run code or navigate databases"
g-q3-p1-01,functional,The system shall check in with humans at each step of a data analysis process.,"Getting an AI to refer to original sources, as well as to explain its actions and check in with humans at each step of a process, can help to avoid hallucinations"
g-q3-p1-01,functional,The system shall curate data sets as part of data analysis workflows.,"These home-made agents help Zitnik's team to perform low-stakes tasks, such as curating data sets, turning text into tables and writing certain pieces of code"
g-q3-p1-01,functional,The system shall enable agents to write and run code as actions in the real world.,"they also harness tools to take actions in the real world — for instance, to write and run code"
g-q3-p1-01,functional,The system shall explain its actions to users during data analysis tasks.,"Getting an AI to refer to original sources, as well as to explain its actions and check in with humans at each step of a process, can help to avoid hallucinations"
g-q3-p1-01,functional,The system shall harness tools to write and execute code for data analysis.,"they also harness tools to take actions in the real world — for instance, to write and run code or navigate databases"
g-q3-p1-01,functional,"The system shall help data scientists and natural scientists perform low-stakes tasks such as curating data sets, turning text into tables, and writing certain pieces of code.","These home-made agents help Zitnik’s team to perform low-stakes tasks, such as curating data sets, turning text into tables and writing certain pieces of code, she says."
g-q3-p1-01,functional,The system shall provide an open online environment that allows researchers to connect LLMs to commonly used tools in different scientific domains using only natural language commands.,"Zitnik and her colleagues are developing [ToolUniverse](https://aiscientist.tools/), an open online environment that allows researchers to connect LLMs to commonly used tools in different scientific domains, using only natural language commands."
g-q3-p1-01,functional,The system shall refer to original sources when performing data analysis to avoid inaccuracies.,"Getting an AI to refer to original sources, as well as to explain its actions and check in with humans at each step of a process, can help to avoid hallucinations"
g-q3-p1-01,functional,The system shall support agents that use working memory to remember user preferences and previous actions.,with some interacting with each other and using working memory to remember user preferences and previous actions.
g-q3-p1-01,functional,The system shall transform text into tables for data analysis purposes.,"These home-made agents help Zitnik's team to perform low-stakes tasks, such as curating data sets, turning text into tables and writing certain pieces of code"
g-q3-p1-01,functional,The system shall use a large language model (LLM) to carry out multi-step tasks by connecting it to external tools such as Internet browsers or coding suites.,"Agentic AI involves using a large language model (LLM) to carry out multi-step tasks, by connecting it to external tools such as Internet browsers or coding suites."
g-q3-p1-01,functional,The system shall use large language models to make and refine plans for multi-step data analysis goals.,agents use LLMs to make and refine plans on the fly for a variety of multi-step goals
g-q3-p1-01,functional,The system shall write source code for data analysis tasks.,"These home-made agents help Zitnik's team to perform low-stakes tasks, such as curating data sets, turning text into tables and writing certain pieces of code"
g-q3-p1-01,non-functional,The system shall be contained in environments that limit the actions it can take to prevent unintended data deletion.,"Another way to protect against agents going awry is keep them in 'containers' that limit the actions they can take or information they can access — for example, making them unable to delete files"
g-q3-p1-01,non-functional,The system shall guide agents with guard-rails so they do not perform inappropriate actions.,"If we don’t have the right guard-rails in place to really guide what an agent should or should not do, it is easy for these agents to actually do things that may surprise us,"
g-q3-p1-01,non-functional,"The system shall help agents refer to original sources, explain their actions, and check in with humans at each step of a process to avoid hallucinations.","Getting an AI to refer to original sources, as well as to explain its actions and check in with humans at each step of a process, can help to [avoid hallucinations](https://www.nature.com/articles/d41586-025-02853-8)"
g-q3-p1-01,non-functional,The system shall keep agents in containers that limit the actions they can take or information they can access.,"keep them in ‘containers’ that limit the actions they can take or information they can access — for example, making them unable to delete files"
g-q3-p1-01,non-functional,The system shall require human consultation when unexpected results are generated during data analysis.,"you can build into the AI, that if you create something [unexpected], you have to consult a human"
g-q3-p1-04,functional,The system shall analyze incoming data to systematically identify patterns or recurring issues that may impact performance or user engagement.,Analyze incoming data to systematically identify patterns or recurring issues that may impact the AI’s performance or user engagement.
g-q3-p1-04,functional,"The system shall assess stakeholder needs before implementation by conducting qualitative and quantitative assessments with end-users to understand expectations, pain points, and desired outcomes.","Conduct qualitative and quantitative assessments with end-users to understand expectations, pain points, desired outcomes, and what AI platforms they may already use."
g-q3-p1-04,functional,"The system shall be able to detect uncertainty, surface potential issues, and escalate to human input when appropriate.","This includes designing systems that can detect uncertainty, surface potential issues, and escalate to human input when appropriate."
g-q3-p1-04,functional,"The system shall conduct beta, feasibility, and pilot testing before full implementation to identify potential issues related to usability, performance, and integration within real-world workflows.","AI systems should undergo beta, feasibility, and pilot testing, which involves the collaboration of research (ie, behavioral and AI scientists), user experience, product, engineering, and operations teams, to ensure they are ready for real-world implementation."
g-q3-p1-04,functional,The system shall conduct regular audits to assess technical metrics alongside user experience metrics to identify whether the system is meeting its intended objectives.,"Conduct regular audits to assess technical metrics, such as accuracy and reliability, alongside user experience metrics, including satisfaction and usability."
g-q3-p1-04,functional,The system shall conduct regular audits to assess technical metrics alongside user experience metrics.,"Conduct regular audits to assess technical metrics, such as accuracy and reliability, alongside user experience metrics, including satisfaction and usability."
g-q3-p1-04,functional,The system shall deploy automated monitoring systems to continuously track both traditional performance metrics and user experience metrics.,"Deploy automated, self-check monitoring systems to continuously track both traditional KPIs (eg, accuracy, response times, and error rates) and user experience metrics (eg, task completion rates, interaction frequency, and perceived usability)."
g-q3-p1-04,functional,"The system shall deploy automated, self-check monitoring systems to continuously track both traditional KPIs and user experience metrics.","Deploy automated, self-check monitoring systems to continuously track both traditional KPIs (eg, accuracy, response times, and error rates) and user experience metrics (eg, task completion rates, interaction frequency, and perceived usability)."
g-q3-p1-04,functional,"The system shall detect uncertainty, surface potential issues, and escalate to human input when appropriate.","This includes designing systems that can detect uncertainty, surface potential issues, and escalate to human input when appropriate."
g-q3-p1-04,functional,The system shall embed scientific evaluation mechanisms directly into the design process of AI systems.,digital health companies should embed scientific evaluation mechanisms directly into their design.
g-q3-p1-04,functional,The system shall enable AI tools to check their own work.,"By enabling AI tools to “check their own work,” companies can create systems that not only meet company goals but also foster user trust and adoption—key factors for achieving sustained impact and scalability in health care settings."
g-q3-p1-04,functional,The system shall enable stakeholders to directly influence system functionality through co-creation strategies such as co-design workshops or participatory prototyping.,"Use co-creation strategies, such as co-design workshops or participatory prototyping, to allow stakeholders to directly influence system functionality, content, and workflows."
g-q3-p1-04,functional,The system shall implement strategic refinements based on monitored insights to address significant challenges or adapt to evolving user needs and company priorities.,Implement strategic refinements based on monitored insights to address significant challenges or adapt the AI system to evolving user needs and company priorities.
g-q3-p1-04,functional,"The system shall incorporate human-in-the-loop methodologies that embed human judgment into the training, validation, and deployment phases to enable real-time intervention and oversight.","Integrate human-in-the-loop (HITL) methodologies, an approach that embeds human judgment into the training, validation, and deployment phases of AI tools."
g-q3-p1-04,functional,The system shall incorporate usability testing as a continuous process to regularly identify pain points and opportunities for improvement among diverse user groups.,Incorporate usability testing as a continuous process to regularly identify pain points and opportunities for improvement among diverse user groups.
g-q3-p1-04,functional,"The system shall integrate human-in-the-loop methodologies into the training, validation, and deployment phases of AI tools.","In particular, digital health companies should integrate human-in-the-loop (HITL) methodologies, an approach that embeds human judgment into the training, validation, and deployment phases of AI tools."
g-q3-p1-04,functional,"The system shall prioritize publishing and reporting on AI performance, user experiences, and trust-building metrics throughout AI integration.","Prioritize publishing and reporting on AI performance, user experiences, and trust-building metrics throughout AI integration (ie, from beta testing to post-launch)."
g-q3-p1-04,functional,The system shall provide mechanisms for end-users to provide feedback in real time to ensure their perceptions are consistently captured and integrated into system updates.,"Establish feedback loops that allow for end-users to provide feedback in real time, ensuring their perceptions are consistently captured and integrated into system updates."
g-q3-p1-04,functional,The system shall provide real-time oversight within system workflows.,"HITL is distinct from broader governance or post-hoc audits in that it provides direct, real-time oversight within system workflows."
g-q3-p1-04,non-functional,"The system shall embed evaluation mechanisms that balance technical performance metrics with metrics that monitor user experience, trust, usability, and satisfaction.","AI evaluations should balance traditional KPIs, such as accuracy and efficiency, with metrics that allow the system to monitor and reflect on user experience, trust, usability, and satisfaction."
g-q3-p1-04,non-functional,"The system shall ensure continuous, scientifically grounded evaluation is embedded into workflows to ensure trust, scalability, and measurable impact.","Scientific evaluation is not just a checkpoint—it is an operational layer that should be embedded into workflows to ensure trust, scalability, and measurable impact."
g-q3-p1-04,non-functional,The system shall incorporate routine bias audits to assess whether it performs equitably across user subgroups.,Incorporate routine bias audits into evaluation workflows to assess whether the AI system performs equitably across user subgroups.
g-q3-p1-07,functional,The system shall access documentation and search tools to inform code generation.,The agent uses in-context prompts to use tools such as web and documentation search and code execution via Python application programming interface (API)
g-q3-p1-07,functional,The system shall adjust code generation based on feedback from scientists.,Experimental and human feedback can help AI agents to improve reasoning and planning processes.
g-q3-p1-07,functional,"The system shall allow agents to formulate hypotheses, critically evaluate them, characterize uncertainty, and use that uncertainty to acquire and refine scientific knowledge bases.","An AI agent should be able to formulate biomedical hypotheses, critically evaluate them, characterize their uncertainty, and use that as a driver to acquire and reﬁne its scientiﬁc knowledge bases in a way that human scientists can trust."
g-q3-p1-07,functional,The system shall break down complex data analysis problems into manageable subtasks for code generation.,"AI agents can break down a problem into manageable subtasks, which can then be addressed by agents with specialized functions for targeted problem solving and integration of scientific knowledge."
g-q3-p1-07,functional,"The system shall enable agents to adapt to new insights, incorporate latest findings, and refine hypotheses based on experimental results.","AI agents should be designed to adapt to new biological insights, incorporate the latest scientiﬁc ﬁndings, and reﬁne hypotheses based on experimental results."
g-q3-p1-07,functional,The system shall enable agents to analyze large datasets and navigate hypothesis spaces.,"AI’s ability to analyze large datasets, navigate hypothesis spaces"
g-q3-p1-07,functional,"The system shall enable agents to describe experiments necessary to test generated hypotheses, analyze experimental results, and use them to improve internal scientific knowledge models.","it can describe experiments necessary to test the generated hypotheses, analyze the results of said experiments, and use them to improve its internal scientiﬁc knowledge models."
g-q3-p1-07,functional,The system shall execute generated code and return results to support iterative code refinement.,"the agent generates SLL code and executes it, which entails transferring it onto the device and controlling the device."
g-q3-p1-07,functional,The system shall generate source code for data analysis tasks based on natural language instructions from scientists.,The agent uses in-context prompts to use tools such as web and documentation search and code execution via Python application programming interface (API)
g-q3-p1-07,functional,"The system shall include interaction modules that allow agents to communicate and collaborate with scientists, other AI agents, and tools.","Chat-optimized LLM-based agents thus need interaction capabilities to communicate and collaborate with scientists, other AI agents, and tools to function beyond a simple chatbot."
g-q3-p1-07,functional,The system shall include perception modules that interpret and assimilate information from various data modalities.,Perception modules enable the agent to interpret and assimilate information from various data modalities.
g-q3-p1-07,functional,The system shall integrate with external tools and APIs to extend its data analysis capabilities.,"To manage tasks from diverse environments, agents require tools to boost their capabilities. Commonly used tools are application APIs, search engines, ML models, knowledge DBs, and robotic machinery for physical tasks."
g-q3-p1-07,functional,The system shall provide conversational interfaces that emulate human expertise and can access tools.,Programming a single LLM with diverse roles equips LLM-based agents with conversational interfaces that emulate human expertise and can access tools
g-q3-p1-07,functional,The system shall provide memory modules that store and recall information to alleviate the need for manual log recording.,memory modules alleviate the need for manual log recording by memorizing necessary experimental outputs.
g-q3-p1-07,functional,The system shall provide reasoning capabilities to plan code solutions and make decisions about data analysis approaches.,"Reasoning improves agents' capabilities to plan experiments, make decisions on biological hypotheses, and resolve competing candidate biological mechanisms."
g-q3-p1-07,functional,The system shall provide tool-use capabilities so agents can access machine learning tools and experimental platforms.,"These include agent-human interaction to support communication with scientists and following human instruction, multi-agent interaction for collaboration among agents, and tool-use action to access ML tools and experimental platforms."
g-q3-p1-07,functional,The system shall store and recall previously generated code and analysis workflows for reuse in subsequent tasks.,Memory modules in LLM-based agents store and recall information. This is necessary for executing complex tasks and adapting to new or evolving environments.
g-q3-p1-07,functional,The system shall support a self-driving laboratory workflow that iteratively optimizes an end-to-end discovery workflow under broad direction of scientists without requiring step-by-step human oversight.,The self-driving laboratory ( Figure 3 F) is a multi-agent system where the end-to-end discovery workﬂow is iteratively optimized under the broad direction of scientists but without requiring step-by-step human oversight.
g-q3-p1-07,functional,The system shall support collaborative agent workflows that integrate AI models and scientific tools with experimental platforms.,collaborative agents that integrate AI models and biomedical tools with experimental platforms.
g-q3-p1-07,functional,The system shall support multi-agent collaboration to handle complex data analysis workflows.,Multi-agent interaction supports solving complex goals that agents could not complete if they operated independently.
g-q3-p1-07,functional,"The system shall support multi-agent systems that combine heterogeneous agents, including machine learning tools, domain-specific specialized tools, and human experts.","we envision multi-agent systems for discovery workﬂows that combine heterogeneous agents ( Figure 1 ) consisting of ML tools, domain-speciﬁc specialized tools, and human experts."
g-q3-p1-07,functional,The system shall support planning discovery workflows and performing self-assessment to identify and mitigate gaps in knowledge.,planning discovery workﬂows and performing self-assessment to identify and mitigate gaps in their knowledge.
g-q3-p1-07,functional,"The system shall support reasoning modules that improve agents’ capabilities to plan experiments, make decisions on hypotheses, and resolve competing mechanisms.","Reasoning improves agents’ capabilities to plan experiments, make decisions on biological hypotheses, and resolve competing candidate biological mechanisms."
g-q3-p1-07,functional,The system shall use large language models and generative models to feature structured memory for continual learning.,These agents use large language models and generative models to feature structured memory for continual learning
g-q3-p1-07,non-functional,"The system shall be robust and reliable enough to mitigate unreliable predictions such as hallucinations, reasoning errors, systematic biases, and planning failures when connected with tools and experimental platforms.","is their propensity for generating unreliable predictions, including the hallucination of non-factual information, reasoning errors, systematic biases, and failures in planning when connected with tools and experimental platforms."
g-q3-p1-07,non-functional,The system shall maintain long-term memory to store essential knowledge that persists beyond individual tasks.,"Long-term memory stores essential and factual knowledge that underpins agent behavior and understanding of the world, ensuring this information persists beyond task completion."
g-q3-p1-07,non-functional,The system shall maintain short-term memory to temporarily store information during code generation sessions.,"Short-term memory allows agents to temporarily acquire skills, such as tool usage, store information about recent states of a biological system, and keep track of outcomes from earlier reasoning efforts."
g-q3-p1-07,non-functional,The system shall provide conversational interfaces that allow scientists to interact using natural language.,Programming a single LLM with diverse roles equips LLM-based agents with conversational interfaces that emulate human expertise and can access tools
g-q3-p1-07,non-functional,"The system shall provide evaluation protocols that assess agent performance beyond accuracy, including practical implications such as ethical considerations and regulatory compliance.","Evaluating AI agents requires an analysis of their theoretical capabilities and an assessment of practical implications, including ethical considerations, regulatory compliance, and the ability to integrate into discovery workﬂows."
g-q3-p1-07,non-functional,The system shall support governance and responsible human-AI partnership to unlock the transformative potential of AI agents in biomedical research.,"By fostering responsible human-AI partnerships and establishing robust governance frameworks, we can unlock the transformative potential of AI agents in biomedical research."
g-q3-p1-07,non-functional,The system shall support self-assessment and uncertainty characterization to enable human trust in agent outputs.,in a way that human scientists can trust.
g-q3-p1-07,non-functional,The system shall use in-context learning to adapt to specific data analysis contexts based on user-provided instructions.,"This approach uses in-context learning of LLMs to process longer contextual information provided in inputs, such as biologist-generated instructions, enabling agents to grasp the domain context for each task."
g-q3-p1-07,non-functional,The system shall verify agent action plans before execution to avoid stalling and repeated attempts in embodied settings.,"Hence, it is necessary to verify the agent action plan before execution."
g-q3-p1-08,functional,The system shall allow agents to request access to certain tools and use them when access is built into the model.,"“They would ask for access to certain tools, and we’d build it into the model to let them use it,” Zou said."
g-q3-p1-08,functional,The system shall allow AI agents to communicate with each other through human language to collaborate on research tasks.,"But these are systems that can retrieve data, use different tools, and communicate with each other and with us through human language"
g-q3-p1-08,functional,"The system shall capture transcripts of all meetings, exchanges, and interactions for human researchers to track progress.","But that doesn't mean they're not keeping a close eye on what's going on — each meeting, exchange and interaction in the virtual lab is captured via a transcript, allowing human researchers to track progress and redirect the project if needed"
g-q3-p1-08,functional,The system shall create specialized agents with different areas of expertise based on the research problem.,"For the SARS-CoV-2 project, for instance, the PI agent created an immunology agent, a computation biology agent and a machine learning agent"
g-q3-p1-08,functional,The system shall determine what other agents and expertise are needed to tackle a given project.,"It’s the AI PI’s job to figure out the other agents and expertise needed to tackle the project,"
g-q3-p1-08,functional,The system shall enable AI agents to analyze complex datasets and derive new findings.,"The datasets that we collect in biology and medicine are very complex, and we're just scratching the surface when we analyze those data"
g-q3-p1-08,functional,The system shall enable AI agents to come up with new findings beyond what previous human researchers published on.,Often the AI agents are able to come up with new findings beyond what the previous human researchers published on.
g-q3-p1-08,functional,The system shall enable AI agents to reassess previously published research papers and identify new insights.,And they've recently developed agents that act as sophisticated data analysts that can reassess previously published papers
g-q3-p1-08,functional,The system shall enable AI agents to retrieve data and use different tools for scientific analysis.,"But these are systems that can retrieve data, use different tools, and communicate with each other and with us through human language"
g-q3-p1-08,functional,The system shall enable multiple research discussions to run in parallel simultaneously.,"But unlike human meetings, these virtual gatherings take a few seconds or minutes. On top of that, AI scientists don't get tired, and they don't need snacks or bathroom breaks, so multiple meetings run in parallel"
g-q3-p1-08,functional,The system shall equip AI agents with tools and software systems to support their analytical work.,"Zou and his team equipped the virtual scientists with tools and software systems, such as the protein modeling AI system AlphaFold, to better stimulate creative thinking skills"
g-q3-p1-08,functional,The system shall equip its agents with tools and software systems to support scientific work.,"Zou and his team equipped the virtual scientists with tools and software systems, such as the protein modeling AI system AlphaFold, to better stimulate creative “thinking” skills."
g-q3-p1-08,functional,The system shall have an AI principal investigator agent that determines the other agents and expertise needed to tackle a research project.,It's the AI PI's job to figure out the other agents and expertise needed to tackle the project
g-q3-p1-08,functional,The system shall include a critic agent in every project that provides constructive criticism to other agents.,"And, in every project, no matter the topic, there’s one agent that assumes the role of critic. Its job is to poke holes, caution against common pitfalls and provide constructive criticism to other agents."
g-q3-p1-08,functional,The system shall include a critic agent that provides constructive criticism and identifies potential pitfalls in research approaches.,"And, in every project, no matter the topic, there's one agent that assumes the role of critic. Its job is to poke holes, caution against common pitfalls and provide constructive criticism to other agents"
g-q3-p1-08,functional,The system shall operate independently with minimal human intervention after the initial research prompt.,"Moreover, the virtual lab is an independent operation. Aside from the initial prompt, the main guideline consistently given to the AI lab members is budget-related, barring any extravagant or outlandish ideas that aren't feasible to validate in the physical lab"
g-q3-p1-08,functional,The system shall run regular meetings in which agents generate ideas and engage in conversational back-and-forth.,"Just like Zou’s research group, the virtual lab has regular meetings during which agents generate ideas and engage in a conversational back-and-forth."
g-q3-p1-08,functional,The system shall support agents that act as sophisticated data analysts that can reassess previously published papers.,they’ve recently developed agents that act as sophisticated data analysts that can reassess previously published papers.
g-q3-p1-08,functional,The system shall support an AI principal investigator that takes a scientific challenge from a human researcher and drives the project forward.,"The human researcher gives the AI principal investigator, or AI PI, a scientific challenge, and the AI PI takes it from there."
g-q3-p1-08,functional,The system shall support one-on-one meetings between agents and the principal investigator agent.,"They also have one-on-one meetings, allowing lab members to meet with the PI agent individually to discuss ideas"
g-q3-p1-08,functional,The system shall support one-on-one meetings that allow lab members to meet with the PI agent individually to discuss ideas.,"They also have one-on-one meetings, allowing lab members to meet with the PI agent individually to discuss ideas."
g-q3-p1-08,functional,The system shall support regular group meetings during which agents generate ideas and engage in collaborative discussion.,"Just like Zou's research group, the virtual lab has regular meetings during which agents generate ideas and engage in a conversational back-and-forth"
g-q3-p1-08,non-functional,The system shall allow human researchers to redirect projects when needed based on tracked progress.,"each meeting, exchange and interaction in the virtual lab is captured via a transcript, allowing human researchers to track progress and redirect the project if needed"
g-q3-p1-08,non-functional,The system shall allow multiple meetings to run in parallel.,so multiple meetings run in parallel.
g-q3-p1-08,non-functional,"The system shall capture each meeting, exchange, and interaction via a transcript so human researchers can track progress and redirect the project if needed.","each meeting, exchange and interaction in the virtual lab is captured via a transcript, allowing human researchers to track progress and redirect the project if needed."
g-q3-p1-08,non-functional,"The system shall conduct virtual meetings quickly, taking only a few seconds or minutes.","But unlike human meetings, these virtual gatherings take a few seconds or minutes."
